,resent,pslave1860,cottonsuit,coarea00,rugged,latitude,longitude,water1860,state.abb,sample.size
2496,5,0.301608579,0.724340625,0.115526476,18.4095459,30.96555506,-95.92841942,1,TX,0.736532797
2497,5,0.475458574,0.651620588,0.104830183,17.3206749,32.79798633,-94.35716215,1,TX,5.478763021
2498,5,NA,0.076178571,0.227069133,34.26555252,32.30604773,-101.9512216,0,TX,0.214377551
2499,2,0.028571429,0.362543333,0.227352574,57.98845291,30.71771816,-99.22615485,0,TX,1.176330624
2500,4.839690433,0.610017371,0.390676087,0.290325145,6.634194851,28.85632216,-95.97984587,1,TX,3.600030626
2501,5,0.057671382,0.249701111,0.321116692,70.57971191,29.355719,-99.11008654,0,TX,3.260029634
2502,5,NA,0.147415385,0.220474136,43.73163223,30.88979397,-99.8206641,0,TX,0.131987235
2503,3.542667428,NA,0.021686667,0.222632074,26.56913185,31.86923187,-102.031594,0,TX,20.468141
2504,NA,0.297971014,0.615808108,0.249434926,20.85496712,30.78632362,-96.97689113,0,TX,5.855191088
2505,3.182313267,0.094069027,0.500156,0.18436478,42.8515625,31.49517663,-98.59550563,0,TX,11.79407348
2506,NA,NA,0.328693333,0.227173443,28.17752075,32.30623506,-100.9212238,0,TX,0.654094661
2507,5,0.041224971,0.551811111,0.236009463,32.23616409,33.67545485,-97.72449935,0,TX,6.012255584
2508,4.421392116,0.513049827,0.618852564,0.261567676,23.61651993,30.30020673,-95.50296557,0,TX,141.4753269
2509,4.409092746,NA,0.250952381,0.23500199,58.36519241,35.83769133,-101.8929508,0,TX,5.737723747
2510,NA,0.252694859,0.653111111,0.064673221,18.65913582,33.11365966,-94.73262108,0,TX,1.39495328
2511,3.804520659,0.284491076,0.551008333,0.241528679,28.36017609,31.61605405,-94.61588182,0,TX,3.755621983
2512,4.31466148,0.31521014,0.580490789,0.268676092,20.8410759,32.04697274,-96.47239346,0,TX,4.768152542
2513,4.384128423,0.324783584,0.473065714,0.229838989,35.97200394,30.78695373,-93.74429427,0,TX,7.081738567
2514,5,NA,0.478465,0.226639031,48.18331909,32.30349838,-100.4060398,0,TX,2.468579017
2515,4.084275411,0.074328975,0.277312037,0.20671737,27.75713348,27.72013758,-97.39757051,1,TX,60.73957672
2516,NA,NA,0.378221667,0.238477158,29.22704124,36.27840184,-100.8156672,0,TX,1.714929274
2517,3.890099853,0.204592902,0.356758333,0.092001167,5.858222008,30.12124426,-93.89380631,1,TX,22.65625911
2518,3.093555606,0.085301837,0.509666176,0.24560482,43.8249855,32.75315914,-98.31303122,0,TX,22.42507119
2519,4.88440176,0.360825959,0.654997917,0.203480792,17.06983757,32.16240015,-94.30558261,0,TX,9.345870274
2520,4.18995114,0.052694042,0.543836667,0.226875638,42.76940155,32.77764755,-97.80507705,0,TX,46.51390725
2521,NA,NA,0.13332,0.225098682,33.92844009,34.53007013,-102.7845051,0,TX,3.355988082
2522,4.338578397,0.460462339,0.606948649,0.270854586,23.88556671,30.79269087,-94.83004376,1,TX,26.51832095
2523,3.5666386,NA,0.262055714,0.236929993,60.39047623,35.4012681,-101.893997,0,TX,39.4078175
2524,4,0.006896552,0.009566929,0.933848456,240.4098511,29.99988533,-104.2407059,0,TX,1.635968098
2525,4.52290628,0.168878275,0.67247,0.064626,11.8694582,32.87029957,-95.79338123,0,TX,6.602618914
2526,4.643792194,NA,0.236945313,0.235808652,47.16149139,34.96586382,-101.8969384,0,TX,37.28304556
2527,2,0.030075188,0.150125926,0.169223971,NA,29.83176825,-99.8221555,0,TX,0.580170482
2528,4.953756331,0.356063269,0.716644595,0.266760696,17.27141953,33.6211828,-95.05004023,1,TX,4.312407009
2529,5,0.14625,0.322640385,0.195011097,6.957038879,28.32161896,-97.15950005,1,TX,2.273633336
2530,NA,NA,0.299079762,0.238787853,60.67108154,35.83848525,-100.8134236,0,TX,1.530910369
2531,5,0.451871123,0.666613793,0.211834016,21.00828171,31.02701765,-96.51277289,0,TX,2.372991696
2532,4.131890548,0.135416667,0.4077125,0.037101057,14.54199505,32.89774454,-96.40763822,0,TX,33.9561398
2533,3.5,NA,0.5227875,0.260814176,37.22113037,31.83109683,-99.97618039,0,TX,2.348433321
2534,4.280134993,0.38802759,0.613639706,0.23225848,21.57142448,32.10782236,-94.76181777,0,TX,11.23452274
2535,NA,0.418181818,0.618526316,0.140462828,22.48478889,31.34265409,-93.85300485,0,TX,1.593666953
2536,NA,0.419394235,0.601152174,0.145506937,26.30642128,31.39416916,-94.16819875,0,TX,2.651895929
2537,5,0.492836509,0.556181818,0.152898154,24.68483543,30.57956682,-95.16693189,1,TX,5.61324737
2538,4.597398288,0.153225806,0.410929167,0.167967993,12.55285263,28.00897358,-97.51849799,1,TX,33.97334238
2539,NA,0.097480832,0.2642175,0.278862039,50.24375153,31.1551711,-98.817575,0,TX,0.65904367
2540,2,NA,0.091685,0.320219404,29.53176308,30.8974557,-100.53858,0,TX,1.450349695
2541,NA,NA,0.260858333,0.226151805,44.04153442,32.7463452,-100.9164153,0,TX,3.564842272
2542,2.853374674,0.275270421,0.653840323,0.205394576,23.27362251,31.7922327,-94.14554343,0,TX,26.45005519
2543,4.432780915,0.372013142,0.470582258,0.235618885,20.65097618,32.37499267,-95.26925679,0,TX,60.87685748
2544,3.5,0.103486436,0.525411111,0.047540813,51.90407562,32.22232076,-97.77435036,0,TX,4.346139462
2545,4.077285391,0.139130435,0.531398333,0.229563539,37.85224152,32.73588044,-98.83616369,0,TX,6.814855675
2546,5,NA,0.130781667,0.353963866,31.51420784,30.49829013,-100.5381954,0,TX,0.354014578
2547,NA,NA,0.24267,0.229056385,31.95115852,34.53038327,-101.735022,0,TX,0.65904367
2548,4.194822547,0.141196013,0.532655714,0.223699813,28.58711624,32.77039279,-97.29185729,0,TX,601.4390581
2549,4.28497918,NA,0.505766667,0.22794959,62.40720749,32.30145692,-99.89010635,0,TX,53.84809517
2550,5,0.006896552,0.052137349,0.572442316,NA,30.22480406,-102.0764267,0,TX,1.176087904
2551,NA,NA,NA,0.223080067,33.3770752,33.17381803,-102.335183,0,TX,0.61235605
2552,NA,0.252694859,0.686709375,0.10659985,15.2655468,33.21657939,-94.96562507,0,TX,1.620197415
2553,4.282385746,NA,0.387864286,0.378384188,100.7190247,31.40434479,-100.4619933,0,TX,40.03207031
2554,3.081565097,0.388118812,0.321467105,0.248362869,62.50443649,30.33472923,-97.78184652,0,TX,350.4641149
2555,4.155016495,0.218351548,0.61192037,0.174844567,18.77731514,31.08889133,-95.13545465,1,TX,8.589347911
2556,4.582875503,0.253701657,0.5655,0.22826407,25.47883224,30.771173,-94.37658261,1,TX,8.964428684
2557,4.642364569,0.356411461,0.5689375,0.147707057,19.57404709,32.73632936,-94.94131971,0,TX,6.335686701
2558,4.603502558,NA,NA,0.304960087,41.9271698,31.36879698,-102.043041,0,TX,1.310185093
2559,4.647042525,0.053359684,0.165163462,0.375140913,92.21945953,29.35729834,-99.76218805,0,TX,3.730834573
2560,4.752829117,0,0.112899554,0.783383132,98.06015015,29.89265915,-101.1521594,0,TX,3.307595688
2561,4.566257554,0.085252846,0.600895313,0.213665576,16.28682327,32.56365854,-95.83658914,0,TX,18.86544208
2562,4.042268689,0.338767682,0.493275,0.212651114,14.45162201,28.79637898,-96.97155076,1,TX,11.93246436
2563,4.884741151,0.504822366,0.649618966,0.195544456,23.95025063,30.73904643,-95.57231252,1,TX,18.5881273
2564,4.152980509,0.424059158,0.777747059,0.125601767,17.86909103,30.01104896,-95.98764288,0,TX,9.269498514
2565,4.460236523,NA,NA,0.205688723,27.57248306,31.50950131,-103.1026801,0,TX,4.514418906
2566,3.756787137,0.521919159,0.694535714,0.150794918,24.39235306,30.2145492,-96.40358431,0,TX,19.85311278
2567,2.959307495,0.000117175,0.24585,0.800616254,39.6021843,27.76103464,-99.33172207,0,TX,7.537055956
2568,3.5,0.80887574,0.459935135,0.263152877,7.83710289,29.27785992,-96.22210646,0,TX,0.95087128
2569,4,NA,0.4825,0.235232457,60.16884232,35.401275,-100.269721,0,TX,1.653512055
2570,3.977273669,NA,0.555370455,0.159962609,18.2383976,33.98808372,-98.70342803,0,TX,42.1078333
2571,NA,NA,0.555505,0.24755242,22.98443985,34.08090361,-99.2410051,0,TX,3.073199283
2572,NA,0.001161248,0.575886842,0.14434657,NA,26.49727529,-97.47676373,1,TX,1.359066856
2573,4.148103704,0.19673217,0.429243421,0.276523102,60.34083176,30.64809921,-97.60088086,0,TX,238.0846309
2574,3.607438559,0.131374024,0.470255172,0.194236584,23.90749168,29.17406312,-98.08659092,0,TX,9.150428012
2575,5,NA,NA,0.207614606,45.31545258,31.85003956,-103.0481721,0,TX,0.518062829
2576,4.267117914,0.040506329,0.521948333,0.231178171,30.22775841,33.21588216,-97.65440371,0,TX,19.93494951
2577,3.779542109,0.202294686,0.490291071,0.17352619,18.12535286,32.78636146,-95.38213462,0,TX,21.17725659
2578,5,0.155405405,0.548861111,0.233081264,19.76443863,33.17667985,-98.68776513,0,TX,5.448583785
2579,3,0,0.296867105,0.249151712,40.8719635,27.00072847,-99.16859059,0,TX,0.352585321
2621,4.526811766,0.242494351,0.148907971,0.158587927,7.174111843,37.84384848,-75.88218427,1,VA,12.41194604
2622,3.279352485,0.522666667,0.343796296,0.192945966,145.1705322,38.02308988,-78.55552337,1,VA,40.74794574
2623,NA,0.146341463,0.038876471,0.118071391,173.7881927,37.78750047,-80.00675881,0,VA,1.224712099
2624,5,0.712689694,0.521425,0.09441091,20.2234478,37.33591584,-77.97605087,0,VA,2.967726958
2625,4.656879208,0.45684762,0.376113158,0.126545273,201.023407,37.60482541,-79.14511728,1,VA,5.827862569
2626,5,0.517493531,0.598933333,0.08819162,28.12284279,37.372282,-78.81216037,1,VA,2.074301552
2627,2.910644397,0.109547898,0.42415,0.006985746,36.17552948,38.87866366,-77.10116316,1,VA,57.25579314
2628,4.310077449,0.202385672,0.10836625,0.258494718,179.8192902,38.16293212,-79.12885909,0,VA,30.61600196
2629,NA,0.25734494,NA,0.142135559,172.0930328,38.05869733,-79.74106819,0,VA,0.525552529
2630,4.784853239,0.405935854,0.407846296,0.202534865,135.3144989,37.31514897,-79.52426839,1,VA,32.67227178
2631,5,0.145843786,NA,0.09420189,121.0011749,37.13395135,-81.13029665,0,VA,0.755256934
2632,3.303178874,0.240448072,0.260931818,0.144185683,151.7474823,37.55714571,-79.81234963,1,VA,15.44293182
2633,5,0.617597407,0.469313889,0.148807828,17.32112694,36.76472165,-77.85900688,0,VA,0.220846888
2634,4.711016812,0.010741139,0.050211111,0.132518591,116.0937424,37.26657148,-82.03610655,0,VA,8.911106658
2635,5,0.579213779,0.61323913,0.154131621,37.05451202,37.57226734,-78.52870375,1,VA,1.089184792
2636,3.957416096,0.442035348,0.480184211,0.133376509,39.84003448,37.20559821,-79.09636962,1,VA,7.455754751
2637,4.135646485,0.577989601,0.4612525,0.14319169,18.2552948,38.02722493,-77.34754934,1,VA,4.377827496
2638,3.486202057,0.032700949,0.008786111,0.124814005,114.3670273,36.73155743,-80.73390476,0,VA,28.23057978
2639,NA,0.525405598,0.4056,0.053798728,13.10635376,37.35436798,-77.05910067,1,VA,0.138185325
2640,4.797971376,0.638380209,0.492557895,0.125219252,25.30418968,37.01161852,-78.66164168,0,VA,6.851684517
2641,3.658422753,0.439314262,0.42708125,0.115139995,26.11694145,37.37850543,-77.58686282,1,VA,131.9997701
2642,4.903545797,0.472292191,0.69865,0.048071067,74.28697205,39.11212407,-77.99658751,0,VA,1.997053697
2643,3.153585363,0.118209963,0.046723077,0.08720192,171.2189636,37.48124529,-80.21237036,0,VA,3.597815318
2644,4.774593129,0.553344939,0.632741176,0.102208729,30.24178886,38.48600009,-77.95596737,0,VA,9.787289319
2645,5,0.673125188,0.656,0.07913098,19.60507011,37.51211641,-78.24489377,1,VA,0.995489208
2646,NA,0.013249478,0.119442308,0.087641582,103.5678406,37.12575301,-82.350388,0,VA,2.888406931
2647,5,0.423008146,0.442894737,0.13307824,21.29289055,37.07588626,-77.6323197,0,VA,4.352566135
2648,NA,0.639602636,0.331945455,0.0732607,17.75901985,37.94331786,-76.94828045,1,VA,1.187211434
2649,3.711410308,0.263309109,0.611143333,0.108576372,34.06570435,38.84062234,-77.29386695,1,VA,343.4630419
2650,3.687694658,0.481664056,0.657108696,0.174781575,78.11045074,38.73857165,-77.8094308,0,VA,25.41016602
2651,5,0.057673628,NA,0.099857833,74.77357483,36.93139804,-80.36255854,0,VA,4.255553159
2652,3.365024402,0.482372259,0.556965,0.076916737,20.97761536,37.84185462,-78.27745146,1,VA,7.236657966
2653,4.252552985,0.316001592,0.3447375,0.18651019,116.0752945,36.99191634,-79.88106885,0,VA,18.31824977
2654,3.485101426,0.136528466,0.503676471,0.11224165,97.89680481,39.20383071,-78.26060709,0,VA,20.20694412
2655,5,0.113032108,NA,0.094887058,194.3269653,37.31403503,-80.7037693,0,VA,6.192140215
2656,3.708806395,0.52354874,0.32531,0.066713638,11.65859127,37.41427892,-76.54126786,1,VA,11.53599257
2657,4.5,0.576107357,0.617154545,0.076763236,21.83391762,37.72197312,-77.91639211,1,VA,2.250505297
2658,NA,0.066286961,NA,0.116377033,183.8518982,36.65660411,-81.22496039,0,VA,2.441453143
2659,4.389667397,0.395061728,0.229335714,0.041897598,243.7279358,38.2977429,-78.46690452,0,VA,6.354320704
2660,5,0.653749608,0.466765,0.07749443,19.00856018,36.67633493,-77.55899466,0,VA,1.564489866
2661,4.511741434,0.561726998,0.45168,0.216904973,23.27239418,36.76688055,-78.93661901,0,VA,2.555530509
2662,4.298647574,0.550632911,0.480063889,0.125554567,23.04482651,37.76011289,-77.49087783,1,VA,36.24117921
2663,3.72224955,0.325256427,0.407177778,0.064558402,22.07926559,37.53797771,-77.40583708,1,VA,93.65409621
2664,4.589911908,0.414539447,0.415778571,0.10037029,46.15578842,36.68278369,-79.87363342,0,VA,26.34767522
2665,2.162944696,0.357822993,0.340663636,0.084929595,8.927501678,36.89195772,-76.72476973,1,VA,8.592518174
2666,3.071893485,0.446015868,0.373135714,0.043482304,11.71070766,37.32371098,-76.78113568,1,VA,28.40852836
2667,NA,0.594403563,0.406308333,0.086373669,15.50683022,37.71875129,-76.89538236,1,VA,4.462380568
2668,4.24124973,0.558971237,0.4017,0.049906959,18.69879723,38.27362628,-77.15690104,1,VA,7.265453944
2669,4.884053376,0.647713951,0.4125125,0.075640303,18.87402725,37.70661721,-77.08832606,1,VA,2.593214945
2670,4.43030977,0.556979227,0.29695625,0.039244331,10.60243797,37.73223781,-76.46152411,1,VA,7.523537482
2671,4.436909912,0.074691806,0.208775,0.1141933,116.4536133,36.70542615,-83.12838562,0,VA,4.166624001
2672,3.715632119,0.252640764,0.716159091,0.140469448,65.01741791,39.09070208,-77.63571006,0,VA,81.70201076
2673,4.255802928,0.610382612,0.61619,0.135715147,23.33503151,37.97826944,-77.96295245,0,VA,10.33941976
2674,2,0.609613619,0.465064706,0.113317235,23.03358459,36.94620139,-78.24061401,0,VA,1.528515982
2675,3.218482439,0.496611701,0.327920833,0.085958376,246.0000916,38.41378853,-78.27928047,0,VA,6.086862973
2676,5,0.42419969,0.2404,0.027256456,5.889016151,37.43596742,-76.34139827,1,VA,5.237232362
2677,5,0.618033439,0.458372917,0.177334935,21.62496185,36.68031401,-78.36271818,0,VA,8.440984571
2678,2,0.544225481,0.24703,0.037395875,10.70282555,37.62943887,-76.56741922,1,VA,3.985644447
2679,4.170200014,0.209004427,0.006091667,0.102366399,98.47031403,37.15306843,-80.45288318,0,VA,28.95805953
2680,5,0.479293123,0.249338235,0.125633544,229.4580231,37.78739096,-78.88669935,1,VA,2.889852015
2681,4.31582482,0.573419443,0.406011111,0.05894938,14.90852165,37.50519726,-76.99723419,1,VA,8.689811597
2682,4.320594583,0.494382022,0.423125,0.091896997,5.917910099,37.3436433,-75.8760299,1,VA,8.469956242
2683,2.99590473,0.456645864,0.284071429,0.057544076,12.24103355,37.88746723,-76.41928839,1,VA,1.536598573
2684,2.3412374,0.563173901,0.558654167,0.091514894,30.90197754,38.2462807,-78.01355028,0,VA,10.56098275
2685,4.130542165,0.104821803,0.319431818,0.084109727,195.6080627,38.62002292,-78.48417637,0,VA,12.31224226
2686,5,0.221177476,0.211873333,0.126869815,175.7682648,36.67829044,-80.28435108,0,VA,6.27561561
2687,4.96960897,0.446673312,0.433192105,0.255896169,42.51056671,36.82133255,-79.39710825,0,VA,41.9802884
2688,4.447655149,0.643827455,0.538566667,0.06929114,17.59711266,37.55010709,-77.91514252,1,VA,1.148933637
2689,NA,0.619807497,0.655853846,0.093076661,25.66166306,37.22433675,-78.44112734,0,VA,1.439190033
2690,5,0.59410296,0.29325,0.074083227,14.14294243,37.24847804,-77.26048262,1,VA,4.808796373
2691,3.778677629,0.275072971,0.616378571,0.092327868,36.0384407,38.7288963,-77.48020165,1,VA,113.8444133
2692,4.588444761,0.293389956,NA,0.08648519,90.28116608,37.063599,-80.71435523,0,VA,17.85872841
2693,NA,0.397740113,0.356185,0.071551057,191.0720825,38.68451286,-78.15925121,0,VA,0.746793857
2694,5,0.359684947,0.380528571,0.05455864,15.23027802,37.94295109,-76.73093874,1,VA,3.176756233
2695,2.935207655,0.328404573,0.14358125,0.066091934,185.5422821,37.27130549,-80.05198491,0,VA,32.74737229
2696,4.452207742,0.23104128,0.138652273,0.159253975,157.2736511,37.81355363,-79.44651263,1,VA,9.07362721
2697,3.471823617,0.101973684,0.248490323,0.228296967,195.0141144,38.51061827,-78.8757731,0,VA,22.31292965
2698,4.082621972,0.106906615,0.070007895,0.124873304,132.0192108,36.93378768,-82.09555284,0,VA,19.07818261
2699,3.976480068,0.040589795,0.182643478,0.140708277,140.00177,36.71422438,-82.60301985,0,VA,14.27889125
2700,3.485851108,0.054188256,0.321638095,0.137771059,142.9613342,38.85846917,-78.57041981,0,VA,18.20379143
2701,3.506225921,0.115840036,NA,0.118362781,170.6418457,36.84387833,-81.53701138,0,VA,11.26106287
2702,5,0.418737902,0.4294825,0.157374413,9.615701675,36.72048266,-77.10601791,1,VA,3.546909296
2703,4.18724947,0.484324459,0.64963,0.109807824,23.20976067,38.18546375,-77.65666634,1,VA,28.76604063
2704,3.481474246,0.387375804,0.59653,0.074459167,32.34521484,38.42067124,-77.45809243,1,VA,30.64121994
2705,NA,0.627420147,0.432945,0.1290649,9.855994225,36.92174717,-77.26184119,0,VA,0.618048325
2706,4.824018576,0.121169355,NA,0.136493125,137.343689,37.12492864,-81.5606469,0,VA,18.98192182
2707,3.515807703,0.244489289,0.410772222,0.058223731,145.2278748,38.90859359,-78.207162,0,VA,14.92470451
2708,4.02792731,0.150781435,0.078952083,0.147903353,144.6569672,36.72445948,-81.95968751,0,VA,16.26155727
2709,5,0.447234967,0.285604545,0.065672258,16.94915581,38.11189006,-76.80211223,1,VA,4.274076939
2710,4.495897861,0.014640639,0.127492308,0.106250133,144.8350677,36.97444291,-82.62127614,0,VA,16.28068679
2711,3.889964729,0.175700935,NA,0.121682867,100.72332,36.9171346,-81.07858821,0,VA,21.14818068
2712,3.746912031,0.388967468,0.28364,0.033241497,12.11133194,37.24193778,-76.56160646,1,VA,20.30580358
2713,3.375491885,0.109547898,0.2765,0.004147052,NA,38.81843677,-77.08590324,1,VA,29.8341075
2714,NA,NA,0.37035,0.003420241,12.96022987,36.61796186,-82.16088254,0,VA,2.556966124
2715,4.5,NA,0.27525,0.001825003,30.77577019,37.73157916,-79.35659223,0,VA,1.573671874
2716,3.28053763,NA,0.3893,0.002737828,7.119215012,38.03742331,-78.48560086,0,VA,8.433364836
2717,3.651106947,0.248543904,0.564529167,0.091621655,NA,36.6779152,-76.30242488,1,VA,45.68015627
2718,3.184077131,NA,0.33205,0.002052403,NA,37.26491006,-77.396989,1,VA,10.40045726
2719,3.432868056,NA,0.070183333,0.001497545,NA,37.77856991,-79.98674247,0,VA,10.22147616
2720,4.970144366,NA,0.44695,0.011480854,18.56048393,36.58311504,-79.40878076,0,VA,11.11771126
2721,NA,NA,0.50635,0.000537976,NA,38.88425059,-77.17434869,0,VA,1.272678011
2722,4.5,NA,0.40545,0.002205166,NA,36.68258565,-76.93826023,1,VA,0.72623679
2723,1.989327751,NA,0.5803,0.002803404,4.893826962,38.29948066,-77.4871455,0,VA,3.736645207
2724,4.681547582,0.416867885,0.246725,0.01546275,NA,37.05596369,-76.36251554,1,VA,22.4541473
2725,4.090026432,NA,0.53555,0.004701368,NA,38.43615195,-78.87346767,0,VA,6.344471469
2726,4.370578142,NA,0.2364,0.002838456,NA,37.29129163,-77.29862687,1,VA,14.34809264
2727,4.177392203,0.442035348,0.543633333,0.013114224,26.1686821,37.40047697,-79.19102963,1,VA,33.19664751
2728,4.339086641,NA,0.6493125,0.002680236,NA,38.74812601,-77.48378853,0,VA,4.260185224
2729,4.210536346,0.585632184,0.368525,0.018721175,3.822474957,37.10473812,-76.51979217,1,VA,55.11718271
2730,3.887453439,0.264982998,0.3692,0.016769785,3.181454897,36.89497208,-76.26133646,1,VA,44.4183714
2731,2.5,NA,0.104125,0.001969406,NA,36.93179159,-82.6258279,0,VA,1.14466582
2732,3.327248981,0.59410296,0.3499,0.006086958,11.80089283,37.20421944,-77.39150397,1,VA,9.52307003
2733,3,0.388967468,0.104225,0.005446565,NA,37.1312794,-76.35541663,1,VA,2.539918996
2734,3.602119342,0.248543904,0.3694,0.010590584,3.679650068,36.84869621,-76.35380803,1,VA,29.09660881
2735,1.786303455,NA,NA,0.00267751,24.35164261,37.123003,-80.55813333,0,VA,4.840420878
2736,3.553512007,0.345185211,0.44545,0.016495306,19.14669228,37.5292968,-77.47543539,1,VA,46.87299912
2737,4.610307902,0.328404573,0.5114,0.011285135,11.17232704,37.27809985,-79.95805609,0,VA,39.26915127
2738,4.118132702,NA,0.581,0.00383131,NA,37.28636462,-80.05544285,0,VA,11.07553293
2739,4.500056738,NA,NA,0.005248282,15.38620663,38.15869245,-79.06147175,0,VA,5.012270869
2740,4.260676379,0.400277514,0.413680769,0.109051739,NA,36.69582694,-76.63943508,1,VA,14.59130136
2741,3.891825281,0.413015297,0.454994444,0.08010434,NA,36.73330091,-76.04345745,1,VA,154.3010275
2742,4.841168154,NA,NA,0.004099542,NA,38.06727895,-78.90117933,0,VA,10.41732775
2743,NA,NA,0.295883333,0.002286483,2.163470984,37.2698672,-76.70742548,1,VA,1.005976861
2744,3.237304759,NA,0.6411625,0.002514885,2.171437025,39.17329815,-78.17440654,0,VA,2.03058246
2784,3,0.010605046,NA,0.092494892,99.34572601,39.13295172,-80.00297558,0,WV,6.2820312
2785,3.557487429,0.131736527,0.547266667,0.08727275,83.19658661,39.46409833,-78.02743565,0,WV,54.56752288
2786,4.266688128,0.032644628,0.076708333,0.133780046,126.4039078,38.02303965,-81.71127893,0,WV,16.44327256
2787,NA,0.020833333,NA,0.138458565,69.89992523,38.69981511,-80.71929646,0,WV,7.004051357
2788,4.34097606,0.003276301,NA,0.025317905,50.77243042,40.27330131,-80.57649755,1,WV,11.44249261
2789,4.185355334,0.038029925,0.284555,0.076978103,39.83724976,38.42026853,-82.24173567,1,WV,46.87534437
2790,2.671972521,0.003597122,NA,0.075442824,43.98487854,38.84435168,-81.11757849,0,WV,15.84563311
2791,2.745216155,0.011751539,0.072015385,0.091926363,61.9950676,38.4625387,-81.07509364,0,WV,7.195030406
2792,NA,0.006534692,NA,0.086610087,41.65367508,39.26916264,-80.70697699,0,WV,1.245864272
2793,3.652858949,0.045189261,0.008325,0.177634869,170.1460571,38.0287612,-81.08118599,1,WV,22.26934667
2794,5,0.013833466,NA,0.091470749,44.97615433,38.92409705,-80.85705328,0,WV,3.68950329
2795,4,0.1087794,NA,0.129509685,238.8964386,39.10504515,-79.19555547,0,WV,5.449329356
2796,2.446396633,0.124887397,NA,0.271943273,169.5959015,37.94691878,-80.45293071,0,WV,13.71913197
2797,4.912530971,0.087184647,0.066930769,0.174414535,116.3013077,39.31704505,-78.61415528,0,WV,12.25989577
2798,4.689011056,0.000449944,NA,0.02432467,53.00643921,40.52132484,-80.5739223,1,WV,13.78722096
2799,5,0.1087794,0.0411025,0.157391478,165.1808167,39.00752483,-78.85794761,0,WV,11.66357858
2800,3.933769274,0.042204496,NA,0.112633572,40.12768555,39.28353766,-80.37994542,0,WV,25.40012886
2801,4.326691718,0.006621719,0.300255,0.12670134,37.22431946,38.83445046,-81.67477991,1,WV,13.97458225
2802,3.052834161,0.27244582,0.684858333,0.057215011,44.64478302,39.30760573,-77.86273351,0,WV,21.87044708
2803,3.936691282,0.135232198,0.159290278,0.243093757,94.10630035,38.33657961,-81.52810817,1,WV,146.4940729
2804,4.804007297,0.028753594,NA,0.104976268,50.83961868,38.99579986,-80.50214816,0,WV,8.822614157
2805,4.693567812,0.036609476,0.18383125,0.116773752,48.37005615,38.17536664,-82.07040989,0,WV,13.61311092
2806,3.979817451,0.029971648,0.059475,0.12070139,121.1379395,37.83154919,-81.93544669,0,WV,13.66535597
2807,4.062612855,0,0.0120675,0.141036427,110.5715332,37.37845881,-81.65365445,0,WV,12.81795919
2808,3.50995592,0.004952052,NA,0.084446985,51.22434235,39.50998268,-80.24336601,1,WV,25.45649643
2809,4.375406306,0.002231284,NA,0.085072302,59.00199127,39.86058537,-80.66342055,1,WV,13.91777815
2810,4.189769755,0.040989862,0.378879412,0.119380943,33.66615295,38.76973644,-82.02650072,1,WV,7.348998599
2811,4.414089846,0.053086963,NA,0.110876912,88.51288605,37.40549854,-81.1114203,0,WV,32.05055463
2812,3.916340546,0.087184647,0.185054167,0.088826079,182.4512177,39.41451744,-78.94350742,0,WV,4.708944364
2813,5,0.029971648,0.081978125,0.112157745,95.87850952,37.72635564,-82.13445447,1,WV,9.03755557
2814,3.446764268,0.00774065,NA,0.099490303,96.62097168,39.63030429,-80.04660265,1,WV,37.71857205
2815,4.429935762,0.103560472,NA,0.125081649,127.0604706,37.56037801,-80.55050295,0,WV,12.37607903
2816,3.280169874,0.025187567,0.320177778,0.062209985,98.45709229,39.5604764,-78.25732237,0,WV,18.42873578
2817,4.649264559,0.033282905,NA,0.1745331,150.6688995,38.29165005,-80.7993393,0,WV,25.74283303
2818,4.758985448,0.004459905,NA,0.029783584,55.04563141,40.09688186,-80.61886024,1,WV,24.64737933
2819,NA,0.039584685,NA,0.187122529,210.6968536,38.68072428,-79.35087335,0,WV,1.609636965
2820,3.495637518,0.063668519,NA,0.251373994,178.1659393,38.33183831,-80.00771933,0,WV,4.099998508
2821,3.654562436,0.005033053,NA,0.176592648,122.1329041,39.46931853,-79.66816939,0,WV,15.46806005
2822,4.026881714,0.092048881,0.30421,0.093713726,37.48410797,38.50863747,-81.90899606,1,WV,25.86855795
2823,4.504047153,0.01761421,0.00201,0.161348269,131.705658,37.77137136,-81.24866403,0,WV,55.03365337
2824,4.332013723,0.036673347,NA,0.279218964,189.0436707,38.77476519,-79.87573833,0,WV,18.50225989
2825,NA,0.005549876,0.013333333,0.122482303,36.01992798,39.17822169,-81.06289534,0,WV,3.837410245
2826,4.814397401,0.013380413,0.165061765,0.129720461,36.88829803,38.71400537,-81.34836542,0,WV,11.03359092
2827,3.125369756,0.091043968,NA,0.097277361,141.0070648,37.6558773,-80.85857739,0,WV,12.67673488
2828,4.818678596,0.01500737,NA,0.047558417,59.75302887,39.33600009,-80.04619831,0,WV,5.800152897
2829,3.329269906,0.014005602,NA,0.113536654,197.3395691,39.11359514,-79.5649527,0,WV,12.7822437
2830,4.001799739,0.002762007,NA,0.070698584,45.39769745,39.46524076,-80.88482774,1,WV,20.26525579
2831,3.502726007,0.029072957,NA,0.095440737,102.1243515,38.89784988,-80.2333822,0,WV,12.91973521
2832,2.8954717,0.021194605,0.2224025,0.136357344,53.44477844,38.14607007,-82.42702344,1,WV,18.87776001
